danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.547,0.527,10,-9.355,0,0.478,0.226,0.0,0.0952,0.526,89.365,audio_features,4tAxKVWdzJFVasYFfAQU8G,spotify:track:4tAxKVWdzJFVasYFfAQU8G,https://api.spotify.com/v1/tracks/4tAxKVWdzJFVasYFfAQU8G,https://api.spotify.com/v1/audio-analysis/4tAxKVWdzJFVasYFfAQU8G,227000,4
0.399,0.326,7,-9.239,0,0.0386,0.864,0.0,0.191,0.546,79.206,audio_features,6Rqn2GFlmvmV4w9Ala0I1e,spotify:track:6Rqn2GFlmvmV4w9Ala0I1e,https://api.spotify.com/v1/tracks/6Rqn2GFlmvmV4w9Ala0I1e,https://api.spotify.com/v1/audio-analysis/6Rqn2GFlmvmV4w9Ala0I1e,174000,4
0.539,0.547,4,-7.848,0,0.0269,0.545,0.00533,0.0737,0.138,99.959,audio_features,7pI54YxwZOSUa3yPNq8USf,spotify:track:7pI54YxwZOSUa3yPNq8USf,https://api.spotify.com/v1/tracks/7pI54YxwZOSUa3yPNq8USf,https://api.spotify.com/v1/audio-analysis/7pI54YxwZOSUa3yPNq8USf,249707,4
0.257,0.555,4,-6.301,1,0.0374,0.141,0.000347,0.229,0.285,141.831,audio_features,2TzjPxQFukz0habQRkxhU7,spotify:track:2TzjPxQFukz0habQRkxhU7,https://api.spotify.com/v1/tracks/2TzjPxQFukz0habQRkxhU7,https://api.spotify.com/v1/audio-analysis/2TzjPxQFukz0habQRkxhU7,442733,4
0.298,0.327,6,-16.515,0,0.031,0.00834,0.86,0.0724,0.454,175.898,audio_features,2uMqG8w8oi09fB2YA2QLOm,spotify:track:2uMqG8w8oi09fB2YA2QLOm,https://api.spotify.com/v1/tracks/2uMqG8w8oi09fB2YA2QLOm,https://api.spotify.com/v1/audio-analysis/2uMqG8w8oi09fB2YA2QLOm,257867,4
0.688,0.411,11,-9.343,0,0.0498,0.308,5.11e-06,0.0686,0.864,80.699,audio_features,5cDylrPWlV0A3XbX5fRTrd,spotify:track:5cDylrPWlV0A3XbX5fRTrd,https://api.spotify.com/v1/tracks/5cDylrPWlV0A3XbX5fRTrd,https://api.spotify.com/v1/audio-analysis/5cDylrPWlV0A3XbX5fRTrd,305160,4
0.588,0.681,5,-10.344,0,0.0331,0.22,0.751,0.0971,0.335,99.987,audio_features,4p3eIdtBDO2kin28L6wjrd,spotify:track:4p3eIdtBDO2kin28L6wjrd,https://api.spotify.com/v1/tracks/4p3eIdtBDO2kin28L6wjrd,https://api.spotify.com/v1/audio-analysis/4p3eIdtBDO2kin28L6wjrd,289065,4
0.753,0.799,4,-9.824,0,0.0376,0.0129,0.0039,0.324,0.967,110.567,audio_features,4MQIOepIhT9urKRblJhi8f,spotify:track:4MQIOepIhT9urKRblJhi8f,https://api.spotify.com/v1/tracks/4MQIOepIhT9urKRblJhi8f,https://api.spotify.com/v1/audio-analysis/4MQIOepIhT9urKRblJhi8f,386667,4
0.38,0.306,1,-14.446,1,0.0305,0.942,0.323,0.123,0.157,147.889,audio_features,6DESft0qm6RhoYf5wzeoGH,spotify:track:6DESft0qm6RhoYf5wzeoGH,https://api.spotify.com/v1/tracks/6DESft0qm6RhoYf5wzeoGH,https://api.spotify.com/v1/audio-analysis/6DESft0qm6RhoYf5wzeoGH,336613,4
0.614,0.283,0,-8.008,1,0.027,0.475,0.0,0.114,0.33,107.674,audio_features,7vtFOrPRsfQUpe4XXcDESa,spotify:track:7vtFOrPRsfQUpe4XXcDESa,https://api.spotify.com/v1/tracks/7vtFOrPRsfQUpe4XXcDESa,https://api.spotify.com/v1/audio-analysis/7vtFOrPRsfQUpe4XXcDESa,280227,3
0.687,0.738,9,-8.504,0,0.0711,0.129,0.0,0.28,0.703,92.904,audio_features,3H7qDbBDuARQVPp5Vx0JFB,spotify:track:3H7qDbBDuARQVPp5Vx0JFB,https://api.spotify.com/v1/tracks/3H7qDbBDuARQVPp5Vx0JFB,https://api.spotify.com/v1/audio-analysis/3H7qDbBDuARQVPp5Vx0JFB,349467,4
